rxn_id,enzyme_id,parameter,ident,top_descriptor,identifiable_from_growth,refined
ACACT1rNo3,P21151,kcat_i,0.0,rmax,False,False
MALTptsppNo1,P08839,kcat_i,0.0,rmax,False,False
UDPKAATNo1,P77690,kcat_i,0.0,rmax,False,False
ULA4NFTNo1,P77398,kcat_i,0.0,rmax,False,False
NTD11ppNo1,P07024,kcat_i,0.0,rmax,False,False
NTD11ppNo2,P0AE22,kcat_i,0.0,rmax,False,False
DKGLCNR2xNo1,P37666,kcat_i,0.0,rmax,False,False
ACGSNo1,P0A6C5,kcat_i,0.29759218163277174,rmax,True,True
PDE1No1,P76129,kcat_i,0.0,rmax,False,False
PDE1No2,P0AEW4,kcat_i,0.0,rmax,False,False
UPLA4FNTNo1,P77757,kcat_i,0.0,rmax,False,False
UPLA4FNFNo1,P76472,kcat_i,0.0,rmax,False,False
HEPT1No1,P24173,kcat_i,0.0,rmax,False,False
MCITDNo1,P77243,kcat_i,0.0,rmax,False,False
GLCATrNo1,P77791,kcat_i,0.0,rmax,False,False
ALR2No1,Q46857,kcat_i,0.0,rmax,False,False
ALR2No2,P30863,kcat_i,0.0,rmax,False,False
ALR2No3,P76234,kcat_i,0.0,rmax,False,False
ALR2No4,Q46851,kcat_i,0.0,rmax,False,False
AMALT2No1,P15977,kcat_i,0.0,rmax,False,False
MLTP1No1,P00490,kcat_i,0.0,rmax,False,False
HEPT2No1,P37692,kcat_i,0.0,rmax,False,False
ALAALArNo1,P0A6J8,kcat_i,0.0,rmax,False,False
ALAALArNo2,P07862,kcat_i,0.000845079745848446,rmax,False,False
HXANDNo1,Q46799,kcat_i,0.0,rmax,False,False
CD2abcppNo1,P37617,kcat_i,0.0,rmax,False,False
MOAT3CNo1,P27241,kcat_i,0.0,rmax,False,False
ADNK1No1,P69441,kcat_i,3.934606464881883e-06,rmax,False,False
RHAT1No1,P27126,kcat_i,0.0,rmax,False,False
GLCabcppNo1,P0AAG8,kcat_i,0.0,rmax,False,False
GALT1No1,P27127,kcat_i,0.0,rmax,False,False
GLCTR2No1,P27128,kcat_i,0.0,rmax,False,False
G2PPppNo1,P0AE22,kcat_i,0.0,rmax,False,False
G2PPppNo2,P00634,kcat_i,0.0,rmax,False,False
UDPGPppNo1,P07024,kcat_i,0.0,rmax,False,False
HEPK1No1,P25741,kcat_i,0.0,rmax,False,False
HEPT3No1,P25742,kcat_i,0.0,rmax,False,False
HEPK2No1,P27240,kcat_i,0.0,rmax,False,False
ALDD3yNo1,P37685,kcat_i,0.0,rmax,False,False
ALDD3yNo2,P27250,kcat_i,0.0,rmax,False,False
ALDD3yNo3,Q46856,kcat_i,0.0,rmax,False,False
R5PPNo1,P75792,kcat_i,0.0,rmax,False,False
R5PPNo2,P77475,kcat_i,0.0,rmax,False,False
R5PPNo3,P0AF24,kcat_i,0.0,rmax,False,False
R5PPNo4,P77625,kcat_i,0.0,rmax,False,False
R5PPNo5,P0A8Y5,kcat_i,0.0,rmax,False,False
CYSSADSNo1,Q46925,kcat_i,0.0,rmax,False,False
CYSSADSNo2,P77444,kcat_i,0.0,rmax,False,False
CPPPGO2No1,P32131,kcat_i,1.8958883621181224e-07,rmax,False,False
AGM3PHNo1,P75949,kcat_i,0.0,rmax,False,False
AGM3PAppNo1,P26365,kcat_i,0.0,rmax,False,False
AGM3PAppNo2,P36548,kcat_i,0.0,rmax,False,False
AGM3PAppNo3,P63883,kcat_i,0.0,rmax,False,False
AGM3PAppNo4,P75820,kcat_i,0.0,rmax,False,False
PPPGONo1,P0ACB4,kcat_i,0.00025770156036688814,rmax,False,False
LDH_D2No1,P06149,kcat_i,0.0,rmax,False,False
SHCHFNo1,P0AEA8,kcat_i,4.453041955784677e-06,rmax,False,False
SUCOASNo1,P0A836,kcat_i,0.008269270054851093,rmax,False,True
SUCBZLNo1,P37353,kcat_i,0.0,rmax,False,False
CYSDDSNo1,P76316,kcat_i,0.0,rmax,False,False
NTP1No1,P77319,kcat_i,0.0,rmax,False,False
NTP1No2,P39286,kcat_i,0.0,rmax,False,False
NTP10No1,P39286,kcat_i,0.0,rmax,False,False
NTP10No2,P39411,kcat_i,0.0,rmax,False,False
PRAISNo1,P08178,kcat_i,0.06690146506451664,rmax,True,True
GDMANENo1,P32055,kcat_i,0.0,rmax,False,False
GPDDA4No1,P10908,kcat_i,0.0,rmax,False,False
LPLIPAL2ATG120No1,P07000,kcat_i,0.0,rmax,False,False
PLIPA1E140ppNo1,P0A921,kcat_i,0.0,rmax,False,False
LPLIPAL2E140No1,P07000,kcat_i,0.0,rmax,False,False
PLIPA1E160ppNo1,P0A921,kcat_i,0.0,rmax,False,False
GALKrNo1,P0A6T3,kcat_i,0.0,rmax,False,False
PLIPA1E161ppNo1,P0A921,kcat_i,0.0,rmax,False,False
AACPS8No1,P0A6A8,kcat_i,0.0,rmax,False,False
AACPS9No1,P0A6A8,kcat_i,0.0,rmax,False,False
LPLIPAL2E180No1,P07000,kcat_i,0.0,rmax,False,False
LPLIPAL2G161No1,P07000,kcat_i,0.0,rmax,False,False
LPLIPAL2G181No1,P07000,kcat_i,0.0,rmax,False,False
HXCTNo1,P76458,kcat_i,0.0,rmax,False,False
AACPS6No1,P0A6A8,kcat_i,0.0,rmax,False,False
2AGPEAT160No1,P31119,kcat_i,0.0,rmax,False,False
AACPS7No1,P0A6A8,kcat_i,0.008151046662929075,rmax,False,True
PANTSNo1,P31663,kcat_i,0.0002479038183884648,rmax,False,False
G3PGabcppNo1,P0AG80,kcat_i,0.0,rmax,False,False
G3PIabcppNo1,P0AG80,kcat_i,0.0,rmax,False,False
DURADxNo1,P25889,kcat_i,0.0,rmax,False,False
ECOAH7No1,P77399,kcat_i,3.924360018463177e-05,rmax,False,False
ECOAH7No2,P21177,kcat_i,0.0,rmax,False,False
G1PPppNo1,P19926,kcat_i,0.0,rmax,False,False
G1PPppNo2,P00634,kcat_i,0.0,rmax,False,False
GALCTNDNo1,Q6BF17,kcat_i,0.0,rmax,False,False
GCALDDNo1,P25553,kcat_i,6.133217651884868e-07,rmax,False,False
HISTPNo1,P06987,kcat_i,3.203340715749336e-05,rmax,False,False
G3PSabcppNo1,P0AG80,kcat_i,0.0,rmax,False,False
QMO2No1,P0ADU2,kcat_i,0.0011526578871165225,rmax,False,False
QMO3No1,P0ADU2,kcat_i,0.0009557883005170988,rmax,False,False
LPLIPAL2E141No1,P07000,kcat_i,0.0,rmax,False,False
LPLIPAL2E161No1,P07000,kcat_i,0.0,rmax,False,False
LDH_DNo1,P52643,kcat_i,0.0,rmax,False,False
AMALT4No1,P15977,kcat_i,0.0,rmax,False,False
NTD11No1,P0A840,kcat_i,0.0,rmax,False,False
NTD11No2,P64636,kcat_i,0.0,rmax,False,False
LPLIPAL2E181No1,P07000,kcat_i,0.0,rmax,False,False
YUMPSNo1,P33025,kcat_i,0.0,rmax,False,False
LPLIPAL2G180No1,P07000,kcat_i,0.0,rmax,False,False
LPLIPAL2G141No1,P07000,kcat_i,0.0,rmax,False,False
IPDDINo1,Q46822,kcat_i,0.0,rmax,False,False
ORNDCNo1,P21169,kcat_i,0.0,rmax,False,False
ORNDCNo2,P24169,kcat_i,0.0,rmax,False,False
UPP3MTNo1,P0AEA8,kcat_i,4.453041955784677e-06,rmax,False,False
KAS15No1,P0A6R0,kcat_i,0.0,rmax,False,False
FACOAL181t2ppNo1,P69451,kcat_i,0.0,rmax,False,False
FACOAL181t2ppNo2,P38135,kcat_i,0.0,rmax,False,False
T2DECAINo1,P0A6Q3,kcat_i,0.0,rmax,False,False
2AGPGAT180No1,P31119,kcat_i,0.0,rmax,False,False
2AGPGAT181No1,P31119,kcat_i,0.0,rmax,False,False
3OAS161No1,P0A953,kcat_i,0.0,rmax,False,False
DHQSNo1,P07639,kcat_i,8.821091213093738e-06,rmax,False,False
EAR141yNo1,P0AEK4,kcat_i,0.0,rmax,False,False
EAR161xNo1,P0AEK4,kcat_i,0.0,rmax,False,False
2AGPEAT140No1,P31119,kcat_i,0.0,rmax,False,False
2AGPEAT120No1,P31119,kcat_i,0.0,rmax,False,False
DASYN160No1,P0ABG1,kcat_i,0.0032865084330469347,rmax,False,False
DASYN161No1,P0ABG1,kcat_i,0.0038736240524523185,rmax,False,False
DASYN181No1,P0ABG1,kcat_i,0.0,rmax,False,False
CDAPPA161No1,P06282,kcat_i,0.0,rmax,False,False
2AGPEAT161No1,P31119,kcat_i,0.0,rmax,False,False
2AGPEAT141No1,P31119,kcat_i,0.0,rmax,False,False
2AGPGAT160No1,P31119,kcat_i,0.0,rmax,False,False
PGSA180No1,P0ABF8,kcat_i,0.0,rmax,False,False
PGCDNo1,P0A9T0,kcat_i,0.0,rmax,False,False
PSSA140No1,P23830,kcat_i,0.0,rmax,False,False
2AGPGAT141No1,P31119,kcat_i,0.0,rmax,False,False
FACOAE180No1,P0AGG2,kcat_i,0.0,rmax,False,False
LPLIPAL2ATG140No1,P07000,kcat_i,0.0,rmax,False,False
LPLIPAL2ATG141No1,P07000,kcat_i,0.0,rmax,False,False
LPLIPAL2ATG160No1,P07000,kcat_i,0.0,rmax,False,False
LPLIPAL2ATG180No1,P07000,kcat_i,0.0,rmax,False,False
LPLIPAL2ATG161No1,P07000,kcat_i,0.0,rmax,False,False
LPLIPAL2ATG181No1,P07000,kcat_i,0.0,rmax,False,False
FACOAE100No1,P0AGG2,kcat_i,0.0,rmax,False,False
FACOAE80No1,P0AGG2,kcat_i,0.0,rmax,False,False
FACOAE60No1,P0AGG2,kcat_i,0.0,rmax,False,False
CLPNS180ppNo1,P0A6H8,kcat_i,0.0,rmax,False,False
CLPNS180ppNo2,P0AA84,kcat_i,0.0,rmax,False,False
PLIPA1E120ppNo1,P0A921,kcat_i,0.0,rmax,False,False
CLPNS181ppNo1,P0A6H8,kcat_i,0.0,rmax,False,False
CLPNS181ppNo2,P0AA84,kcat_i,0.0,rmax,False,False
PG161abcppNo1,P60752,kcat_i,0.0,rmax,False,False
PGP120abcppNo1,P60752,kcat_i,0.0,rmax,False,False
3OAS141No1,P0A953,kcat_i,0.0,rmax,False,False
3OAR121No1,P0AEK2,kcat_i,0.0,rmax,False,False
CFAS160GNo1,P0A9H7,kcat_i,0.0,rmax,False,False
PGP161abcppNo1,P60752,kcat_i,0.0,rmax,False,False
PGP181abcppNo1,P60752,kcat_i,0.0,rmax,False,False
PA120abcppNo1,P60752,kcat_i,0.0,rmax,False,False
PLIPA1G120ppNo1,P0A921,kcat_i,0.0,rmax,False,False
FACOAE141No1,P0AGG2,kcat_i,0.0,rmax,False,False
CLPNS120ppNo1,P0AA84,kcat_i,0.0,rmax,False,False
CLPNS120ppNo2,P0A6H8,kcat_i,0.0,rmax,False,False
ALPATE160ppNo1,P23930,kcat_i,0.0,rmax,False,False
FACOAE161No1,P0AGG2,kcat_i,0.0007881708256282248,rmax,False,False
ALPATG160ppNo1,P23930,kcat_i,0.0,rmax,False,False
2AGPGAT120No1,P31119,kcat_i,0.0,rmax,False,False
LPLIPAL2ATE120No1,P07000,kcat_i,0.0,rmax,False,False
ALAALADNo1,P77790,kcat_i,0.0,rmax,False,False
2AGPEAT180No1,P31119,kcat_i,0.0,rmax,False,False
LPLIPAL2ATE140No1,P07000,kcat_i,0.0,rmax,False,False
LPLIPAL2ATE160No1,P07000,kcat_i,0.0,rmax,False,False
LPLIPAL2ATE180No1,P07000,kcat_i,0.0,rmax,False,False
LPLIPAL2ATE141No1,P07000,kcat_i,0.0,rmax,False,False
2AGPEAT181No1,P31119,kcat_i,0.0,rmax,False,False
2AGPGAT140No1,P31119,kcat_i,0.0,rmax,False,False
PLIPA1E181ppNo1,P0A921,kcat_i,0.0,rmax,False,False
PLIPA1G180ppNo1,P0A921,kcat_i,0.0,rmax,False,False
LPLIPAL2ATE161No1,P07000,kcat_i,0.0,rmax,False,False
LPLIPAL2ATE181No1,P07000,kcat_i,0.0,rmax,False,False
FACOAL141t2ppNo1,P38135,kcat_i,0.0,rmax,False,False
FACOAL141t2ppNo2,P69451,kcat_i,0.0,rmax,False,False
FACOAL161t2ppNo1,P69451,kcat_i,0.0,rmax,False,False
FACOAL161t2ppNo2,P38135,kcat_i,0.0,rmax,False,False
PA160abcppNo1,P60752,kcat_i,0.0,rmax,False,False
PLIPA1G181ppNo1,P0A921,kcat_i,0.0,rmax,False,False
G3PEabcppNo1,P0AG80,kcat_i,0.0,rmax,False,False
G3PCabcppNo1,P0AG80,kcat_i,0.0,rmax,False,False
2AGPGAT161No1,P31119,kcat_i,0.0,rmax,False,False
PA181abcppNo1,P60752,kcat_i,0.0,rmax,False,False
AMPTASEPGNo1,P37095,kcat_i,0.0,rmax,False,False
AMPTASEPGNo2,P04825,kcat_i,0.0,rmax,False,False
AMPTASEPGNo3,P68767,kcat_i,0.0,rmax,False,False
AMPTASEPGNo4,P15288,kcat_i,0.0,rmax,False,False
ADSL1rNo1,P0AB89,kcat_i,0.0053306867724306085,rmax,False,False
GTHRDabcppNo1,P75796,kcat_i,0.0,rmax,False,False
PGPP140ppNo1,P18200,kcat_i,0.0,rmax,False,False
PGPP140ppNo2,P0A924,kcat_i,0.0,rmax,False,False
PGPP141ppNo1,P18200,kcat_i,0.0,rmax,False,False
PGPP141ppNo2,P0A924,kcat_i,0.0,rmax,False,False
PGPP160ppNo1,P18200,kcat_i,0.0,rmax,False,False
PGPP160ppNo2,P0A924,kcat_i,0.0,rmax,False,False
PGPP180ppNo1,P18200,kcat_i,0.0,rmax,False,False
PGPP180ppNo2,P0A924,kcat_i,0.0,rmax,False,False
SERD_DNo1,P00926,kcat_i,0.0,rmax,False,False
AICARTNo1,P15639,kcat_i,0.057771436748552674,rmax,True,True
PLIPA1E180ppNo1,P0A921,kcat_i,0.0,rmax,False,False
FLVRxNo1,P0AEN1,kcat_i,0.0,rmax,False,False
PLIPA1G140ppNo1,P0A921,kcat_i,0.0,rmax,False,False
PLIPA1G161ppNo1,P0A921,kcat_i,0.0,rmax,False,False
CLPNS160ppNo1,P0AA84,kcat_i,0.0,rmax,False,False
CLPNS160ppNo2,P0A6H8,kcat_i,0.0,rmax,False,False
CLPNS161ppNo1,P0A6H8,kcat_i,0.0,rmax,False,False
CLPNS161ppNo2,P0AA84,kcat_i,0.0,rmax,False,False
PG160abcppNo1,P60752,kcat_i,0.0,rmax,False,False
FRUpts2ppNo1,P08839,kcat_i,0.0,rmax,False,False
PGP140abcppNo1,P60752,kcat_i,0.0,rmax,False,False
PAPA120ppNo1,P0A924,kcat_i,0.0,rmax,False,False
PAPA140ppNo1,P0A924,kcat_i,0.0,rmax,False,False
GGPTRCONo1,P37906,kcat_i,0.0,rmax,False,False
PAPA141ppNo1,P0A924,kcat_i,0.0,rmax,False,False
PAPA160ppNo1,P0A924,kcat_i,0.0,rmax,False,False
PAPA161ppNo1,P0A924,kcat_i,0.0,rmax,False,False
PAPA180ppNo1,P0A924,kcat_i,0.0,rmax,False,False
HPYRINo1,P30147,kcat_i,0.0,rmax,False,False
HYD1ppNo1,P0AAM1,kcat_i,0.0,rmax,False,False
HYD1ppNo2,P0AAJ8,kcat_i,0.0,rmax,False,False
HYD1ppNo3,P0AAK1,kcat_i,0.0,rmax,False,False
ECAP3ppNo1,P0AG00,kcat_i,0.0,rmax,False,False
TPRDCOASNo1,P77231,kcat_i,0.0,rmax,False,False
GAMptsppNo1,P08839,kcat_i,0.0,rmax,False,False
FMNRxNo1,P80644,kcat_i,0.0,rmax,False,False
FMNRxNo2,P0AEN1,kcat_i,0.0,rmax,False,False
DHBSNo1,P10378,kcat_i,0.0,rmax,False,False
THIORDXiNo1,P0AA25,kcat_i,0.0,rmax,False,False
THIORDXiNo2,P06610,kcat_i,0.0,rmax,False,False
THIORDXiNo3,P0AGG4,kcat_i,1.840450145403438e-18,rmax,False,False
PPPGO3No1,P0ACB4,kcat_i,0.0,rmax,False,False
PFKNo1,P0A796,kcat_i,0.0,rmax,False,False
PFKNo2,P06999,kcat_i,0.0,rmax,False,False
PDX5POiNo1,P0AFI7,kcat_i,0.0,rmax,False,False
MDDCP1ppNo1,P0AEB2,kcat_i,0.0,rmax,False,False
MDDCP1ppNo2,P24228,kcat_i,0.0,rmax,False,False
MDDCP1ppNo3,P08506,kcat_i,0.0,rmax,False,False
MDDCP1ppNo4,P33013,kcat_i,0.0,rmax,False,False
MDDCP1ppNo5,P0AD70,kcat_i,0.0,rmax,False,False
MDDCP1ppNo6,P77619,kcat_i,0.0,rmax,False,False
GUI2No1,P0A8G3,kcat_i,0.0,rmax,False,False
OMBZLMNo1,P0A887,kcat_i,0.0,rmax,False,False
PLIPA1A181ppNo1,P0A921,kcat_i,0.0,rmax,False,False
PGMNo1,P62707,kcat_i,0.0,rmax,False,False
PGMNo2,P37689,kcat_i,0.0,rmax,False,False
LPLIPAL2A141No1,P07000,kcat_i,0.0,rmax,False,False
CYTBO3_4ppNo1,P0ABI8,kcat_i,0.0,rmax,False,False
GLYCKNo1,P77364,kcat_i,0.0,rmax,False,False
MLTG5No1,P21517,kcat_i,0.0,rmax,False,False
GPDDA3No1,P10908,kcat_i,0.0,rmax,False,False
EAR141xNo1,P0AEK4,kcat_i,0.0,rmax,False,False
EAR181xNo1,P0AEK4,kcat_i,0.0,rmax,False,False
TPINo1,P0A858,kcat_i,0.0,rmax,False,False
EAR181yNo1,P0AEK4,kcat_i,0.0,rmax,False,False
G3PAT141No1,P0A6A8,kcat_i,0.0,rmax,False,False
2DOXG6PPNo1,P27848,kcat_i,0.0,rmax,False,False
2DOXG6PPNo2,P77247,kcat_i,0.0,rmax,False,False
2DOXG6PPNo3,P77625,kcat_i,0.0,rmax,False,False
2DOXG6PPNo4,P46891,kcat_i,0.0,rmax,False,False
AGMHNo1,P75949,kcat_i,0.0,rmax,False,False
G3PAT181No1,P0A6A8,kcat_i,0.0,rmax,False,False
DASYN140No1,P0ABG1,kcat_i,0.0,rmax,False,False
MPTGNo1,P0ABG4,kcat_i,0.00013532686667423627,rmax,False,False
MPTGNo2,P0ABG4,kcat_i,0.0,rmax,False,False
MPTGNo3,P0ABG4,kcat_i,0.0,rmax,False,False
MPTGNo4,P0ABG4,kcat_i,0.0,rmax,False,False
DASYN180No1,P0ABG1,kcat_i,0.0,rmax,False,False
MPTG2No1,P0ABG4,kcat_i,0.0,rmax,False,False
MPTG2No2,P0ABG4,kcat_i,0.0,rmax,False,False
MPTG2No3,P0ABG4,kcat_i,0.0,rmax,False,False
MPTG2No4,P0ABG4,kcat_i,0.0,rmax,False,False
DASYN141No1,P0ABG1,kcat_i,0.0,rmax,False,False
RPINo1,P0A7Z0,kcat_i,0.0,rmax,False,False
RPINo2,P37351,kcat_i,0.0,rmax,False,False
MCTP1AppNo1,P02918,kcat_i,0.007958126197817194,rmax,False,True
MCTP1AppNo2,P02919,kcat_i,0.0,rmax,False,False
MCTP2AppNo1,P02918,kcat_i,0.0,rmax,False,False
MCTP2AppNo2,P02919,kcat_i,0.0,rmax,False,False
CDAPPA160No1,P06282,kcat_i,0.0,rmax,False,False
CDAPPA141No1,P06282,kcat_i,0.0,rmax,False,False
MCTP1BppNo1,P76193,kcat_i,0.0,rmax,False,False
MCTP1BppNo2,P22525,kcat_i,0.0,rmax,False,False
PERDNo1,P05459,kcat_i,8.737417673704535e-05,rmax,False,False
PGSA141No1,P0ABF8,kcat_i,0.0,rmax,False,False
5DOANNo1,P0AF12,kcat_i,4.0587824190647144e-05,rmax,False,False
SFGTHiNo1,P33018,kcat_i,0.0,rmax,False,False
SFGTHiNo2,P51025,kcat_i,0.0,rmax,False,False
PYDAMKNo1,P40191,kcat_i,0.0,rmax,False,False
K2L4AabcppNo1,P60752,kcat_i,6.379387163366754e-05,rmax,False,False
FACOAE120No1,P0AGG2,kcat_i,0.00040776056541129934,rmax,False,False
3OAR120No1,P0AEK2,kcat_i,0.0,rmax,False,False
3HAD80No1,P0A6Q3,kcat_i,0.0,rmax,False,False
3HAD80No2,P0A6Q6,kcat_i,0.0,rmax,False,False
3HAD120No1,P0A6Q6,kcat_i,0.0,rmax,False,False
3HAD120No2,P0A6Q3,kcat_i,0.0,rmax,False,False
DSBCGTNo1,P0AEG6,kcat_i,0.0,rmax,False,False
EAR180xNo1,P0AEK4,kcat_i,0.0,rmax,False,False
EAR180yNo1,P0AEK4,kcat_i,0.0,rmax,False,False
AGPAT120No1,P26647,kcat_i,0.0,rmax,False,False
DHNAOT4No1,P32166,kcat_i,0.0,rmax,False,False
AMPMS2No1,P30136,kcat_i,0.0,rmax,False,False
ALR4xNo1,P0A9S5,kcat_i,0.0,rmax,False,False
PGPP120No1,P18200,kcat_i,0.0,rmax,False,False
PGPP120No2,P0A924,kcat_i,0.0,rmax,False,False
DAGK120No1,P0ABN1,kcat_i,0.0,rmax,False,False
PSSA180No1,P23830,kcat_i,0.0,rmax,False,False
PSSA161No1,P23830,kcat_i,0.0001765790931215359,rmax,False,False
PSSA141No1,P23830,kcat_i,0.0,rmax,False,False
PSD160No1,P0A8K1,kcat_i,9.272780427027411e-05,rmax,False,False
PSD161No1,P0A8K1,kcat_i,0.00010929308725960446,rmax,False,False
PSD180No1,P0A8K1,kcat_i,0.0,rmax,False,False
COLIPAabcppNo1,P60752,kcat_i,0.0,rmax,False,False
LPLIPAL1G141ppNo1,P0ADA1,kcat_i,0.0,rmax,False,False
LPLIPAL1G180ppNo1,P0ADA1,kcat_i,0.0,rmax,False,False
LPLIPAL1G181ppNo1,P0ADA1,kcat_i,0.0,rmax,False,False
ACONTbNo1,P36683,kcat_i,0.31439790883090335,rmax,True,True
ACONTbNo2,P25516,kcat_i,0.0,rmax,False,True
GLCP2No1,P00490,kcat_i,0.0,rmax,False,False
GLCP2No2,P0AC86,kcat_i,0.0,rmax,False,False
PLIPA2A140ppNo1,P0A921,kcat_i,0.0,rmax,False,False
PLIPA2A141ppNo1,P0A921,kcat_i,0.0,rmax,False,False
PLIPA2A180ppNo1,P0A921,kcat_i,0.0,rmax,False,False
PLIPA2E141ppNo1,P0A921,kcat_i,0.0,rmax,False,False
FE3HOXabcppNo1,P06972,kcat_i,0.0,rmax,False,False
PLIPA2E181ppNo1,P0A921,kcat_i,0.0,rmax,False,False
PLIPA2G140ppNo1,P0A921,kcat_i,0.0,rmax,False,False
3HAD161No1,P0A6Q3,kcat_i,0.0,rmax,False,False
3HAD161No2,P0A6Q6,kcat_i,0.0,rmax,False,False
PLIPA2G160ppNo1,P0A921,kcat_i,0.0,rmax,False,False
PLIPA2G181ppNo1,P0A921,kcat_i,0.0,rmax,False,False
SUCDiNo1,P07014,kcat_i,0.0009349042900269587,rmax,False,False
FADRx2No1,P17846,kcat_i,0.004969123978881704,rmax,False,True
LPLIPAL1E141ppNo1,P0ADA1,kcat_i,0.0,rmax,False,False
LALDO2xNo1,P0A9S5,kcat_i,0.0,rmax,False,False
LPLIPAL1E160ppNo1,P0ADA1,kcat_i,0.0,rmax,False,False
LPLIPAL1E180ppNo1,P0ADA1,kcat_i,0.0,rmax,False,False
ASNS1No1,P22106,kcat_i,0.0,rmax,False,False
EAR80yNo1,P0AEK4,kcat_i,0.0,rmax,False,False
EAR120yNo1,P0AEK4,kcat_i,0.0,rmax,False,False
3OAR181No1,P0AEK2,kcat_i,0.0,rmax,False,False
3HAD121No1,P0A6Q3,kcat_i,0.0,rmax,False,False
3HAD121No2,P0A6Q6,kcat_i,0.0,rmax,False,False
EAR121yNo1,P0AEK4,kcat_i,0.0,rmax,False,False
LPLIPAL1E181ppNo1,P0ADA1,kcat_i,0.0,rmax,False,False
LPLIPAL1G160ppNo1,P0ADA1,kcat_i,0.0,rmax,False,False
LPLIPAL1G161ppNo1,P0ADA1,kcat_i,0.0,rmax,False,False
GTHRDHppNo1,P18956,kcat_i,0.0,rmax,False,False
MDDCP2ppNo1,P0AEB2,kcat_i,0.0,rmax,False,False
MDDCP2ppNo2,P24228,kcat_i,0.0,rmax,False,False
MDDCP2ppNo3,P08506,kcat_i,0.0,rmax,False,False
MDDCP2ppNo4,P33013,kcat_i,0.0,rmax,False,False
MDDCP2ppNo5,P77619,kcat_i,0.0,rmax,False,False
MDDCP2ppNo6,P0AD70,kcat_i,0.0,rmax,False,False
LPLIPAL1G120ppNo1,P0ADA1,kcat_i,0.0,rmax,False,False
PLIPA2E140ppNo1,P0A921,kcat_i,0.0,rmax,False,False
PLIPA2E160ppNo1,P0A921,kcat_i,0.0,rmax,False,False
PLIPA2A161ppNo1,P0A921,kcat_i,0.0,rmax,False,False
PLIPA2A181ppNo1,P0A921,kcat_i,0.0,rmax,False,False
MDDCP3ppNo1,P0AEB2,kcat_i,0.0,rmax,False,False
MDDCP3ppNo2,P24228,kcat_i,0.0,rmax,False,False
MDDCP3ppNo3,P08506,kcat_i,0.0,rmax,False,False
MDDCP3ppNo4,P33013,kcat_i,0.0,rmax,False,False
MDDCP3ppNo5,P77619,kcat_i,0.0,rmax,False,False
MDDCP3ppNo6,P0AD70,kcat_i,0.0,rmax,False,False
EAR140xNo1,P0AEK4,kcat_i,0.0,rmax,False,False
EAR40yNo1,P0AEK4,kcat_i,0.0,rmax,False,False
3OAS181No1,P0AAI5,kcat_i,0.0,rmax,False,False
EAR161yNo1,P0AEK4,kcat_i,0.0,rmax,False,False
G3PAT140No1,P0A6A8,kcat_i,0.0,rmax,False,False
G3PAT160No1,P0A6A8,kcat_i,0.0019429630428232313,rmax,False,False
G3PAT161No1,P0A6A8,kcat_i,0.002290062091436151,rmax,False,False
AGPAT160No1,P26647,kcat_i,1.6353104878214265e-05,rmax,False,False
AGPAT140No1,P26647,kcat_i,0.0,rmax,False,False
PGSA160No1,P0ABF8,kcat_i,0.0,rmax,False,False
MLDCP2BppNo1,P75954,kcat_i,0.0,rmax,False,False
MLDCP2BppNo2,P0AAX8,kcat_i,0.0,rmax,False,False
MLDCP2BppNo3,P39176,kcat_i,0.0,rmax,False,False
MLDCP2BppNo4,P76193,kcat_i,0.0,rmax,False,False
MLDCP2BppNo5,P22525,kcat_i,0.0,rmax,False,False
3OAS140No1,P0A953,kcat_i,0.6641149142598208,rmax,True,True
3OAS140No2,P0AAI5,kcat_i,0.0,rmax,False,False
3OAR140No1,P0AEK2,kcat_i,0.05388799668804022,rmax,True,True
CDAPPA140No1,P06282,kcat_i,0.0,rmax,False,False
MLDCP1AppNo1,P22525,kcat_i,0.0,rmax,False,False
MLDCP1AppNo2,P39176,kcat_i,0.0,rmax,False,False
MLDCP1AppNo3,P75954,kcat_i,0.0,rmax,False,False
MLDCP1AppNo4,P76193,kcat_i,0.0,rmax,False,False
MLDCP1AppNo5,P0AAX8,kcat_i,0.0,rmax,False,False
EAR160yNo1,P0AEK4,kcat_i,0.0,rmax,False,False
3OAR160No1,P0AEK2,kcat_i,0.0,rmax,False,False
PDE4No1,P76129,kcat_i,0.0,rmax,False,False
PGSA161No1,P0ABF8,kcat_i,0.0,rmax,False,False
3HAD181No1,P0A6Q3,kcat_i,0.0,rmax,False,False
3HAD181No2,P0A6Q6,kcat_i,0.0,rmax,False,False
PGPP160No1,P18200,kcat_i,0.0,rmax,False,False
PGPP160No2,P0A924,kcat_i,0.0,rmax,False,False
EAR100yNo1,P0AEK4,kcat_i,0.0,rmax,False,False
3OAR141No1,P0AEK2,kcat_i,0.0,rmax,False,False
3OAR161No1,P0AEK2,kcat_i,0.0,rmax,False,False
3HAD141No1,P0A6Q3,kcat_i,0.0,rmax,False,False
3HAD141No2,P0A6Q6,kcat_i,0.0,rmax,False,False
EAR121xNo1,P0AEK4,kcat_i,0.0,rmax,False,False
PGPP180No1,P18200,kcat_i,0.0,rmax,False,False
PGPP180No2,P0A924,kcat_i,0.0,rmax,False,False
PGPP161No1,P18200,kcat_i,0.0,rmax,False,False
PGPP161No2,P0A924,kcat_i,0.0,rmax,False,False
